"parking_details_id","parking_id","spaces","updatedon"
"4228","4","-1","Sat, 23 Jul 2022 10:29:05"
"4229","3","-1","Sat, 23 Jul 2022 10:29:05"
"4230","2","219","Sat, 23 Jul 2022 10:29:05"
"4231","5","-1","Sat, 23 Jul 2022 10:29:05"
"4232","4","-1","Sat, 23 Jul 2022 10:29:05"
"4233","3","-1","Sat, 23 Jul 2022 10:29:05"
"4234","2","219","Sat, 23 Jul 2022 10:29:05"
"4235","5","-1","Sat, 23 Jul 2022 10:29:05"
"4236","4","-1","Sat, 23 Jul 2022 10:29:05"
"4237","3","-1","Sat, 23 Jul 2022 10:29:05"
"4238","2","219","Sat, 23 Jul 2022 10:29:05"
"4239","5","-1","Sat, 23 Jul 2022 10:29:05"
"4240","4","-1","Sat, 23 Jul 2022 10:29:05"
"4241","3","-1","Sat, 23 Jul 2022 10:29:05"
"4242","2","219","Sat, 23 Jul 2022 10:29:05"
"4243","5","-1","Sat, 23 Jul 2022 10:29:05"
"4244","4","-1","Sat, 23 Jul 2022 10:29:05"
"4245","3","-1","Sat, 23 Jul 2022 10:29:05"
"4246","2","219","Sat, 23 Jul 2022 10:29:05"
"4247","5","-1","Sat, 23 Jul 2022 10:29:05"
"4248","4","-1","Sat, 23 Jul 2022 10:29:05"
"4249","3","-1","Sat, 23 Jul 2022 10:29:05"
"4250","2","219","Sat, 23 Jul 2022 10:29:05"
"4251","5","-1","Sat, 23 Jul 2022 10:29:05"
"4252","4","-1","Sat, 23 Jul 2022 10:29:05"
"4253","3","-1","Sat, 23 Jul 2022 10:29:05"
"4254","2","219","Sat, 23 Jul 2022 10:29:05"
"4255","5","-1","Sat, 23 Jul 2022 10:29:05"
"4256","4","-1","Sat, 23 Jul 2022 10:29:05"
"4257","3","-1","Sat, 23 Jul 2022 10:29:05"
"4258","2","219","Sat, 23 Jul 2022 10:29:05"
"4259","5","-1","Sat, 23 Jul 2022 10:29:05"
"4260","4","-1","Sat, 23 Jul 2022 10:29:05"
"4261","3","-1","Sat, 23 Jul 2022 10:29:05"
"4262","2","219","Sat, 23 Jul 2022 10:29:05"
"4263","5","-1","Sat, 23 Jul 2022 10:29:05"
"4264","4","-1","Sat, 23 Jul 2022 10:29:05"
"4265","3","-1","Sat, 23 Jul 2022 10:29:05"
"4266","2","219","Sat, 23 Jul 2022 10:29:05"
"4267","5","-1","Sat, 23 Jul 2022 10:29:05"
"4268","4","-1","Sat, 23 Jul 2022 10:29:05"
"4269","3","-1","Sat, 23 Jul 2022 10:29:05"
"4270","2","219","Sat, 23 Jul 2022 10:29:05"
"4271","5","-1","Sat, 23 Jul 2022 10:29:05"
"4272","4","-1","Sat, 23 Jul 2022 10:29:05"
"4273","3","-1","Sat, 23 Jul 2022 10:29:05"
"4274","2","219","Sat, 23 Jul 2022 10:29:05"
"4275","5","-1","Sat, 23 Jul 2022 10:29:05"
"4276","4","-1","Sat, 23 Jul 2022 10:29:05"
"4277","3","-1","Sat, 23 Jul 2022 10:29:05"
"4278","2","219","Sat, 23 Jul 2022 10:29:05"
"4279","5","-1","Sat, 23 Jul 2022 10:29:05"
"4280","4","-1","Sat, 23 Jul 2022 10:29:05"
"4281","3","-1","Sat, 23 Jul 2022 10:29:05"
"4282","2","219","Sat, 23 Jul 2022 10:29:05"
"4283","5","-1","Sat, 23 Jul 2022 10:29:05"
"4284","4","-1","Sat, 23 Jul 2022 10:29:05"
"4285","3","-1","Sat, 23 Jul 2022 10:29:05"
"4286","2","219","Sat, 23 Jul 2022 10:29:05"
"4287","5","-1","Sat, 23 Jul 2022 10:29:05"
"4288","4","-1","Sat, 23 Jul 2022 10:29:05"
"4289","3","-1","Sun, 24 Jul 2022 21:16:52"
"4290","2","227","Sun, 24 Jul 2022 21:16:52"
"4291","5","-1","Sun, 24 Jul 2022 21:16:52"
"4292","4","-1","Sun, 24 Jul 2022 21:16:52"
"4293","3","-1","Sun, 24 Jul 2022 21:16:52"
"4294","2","227","Sun, 24 Jul 2022 21:16:52"
"4295","5","-1","Sun, 24 Jul 2022 21:16:52"
"4296","4","-1","Sun, 24 Jul 2022 21:16:52"
"4297","3","-1","Sun, 24 Jul 2022 21:16:52"
"4298","2","227","Sun, 24 Jul 2022 21:16:52"
"4299","5","-1","Sun, 24 Jul 2022 21:16:52"
"4300","4","-1","Sun, 24 Jul 2022 21:16:52"
"4301","3","-1","Sun, 24 Jul 2022 21:16:52"
"4302","2","227","Sun, 24 Jul 2022 21:16:52"
"4303","5","-1","Sun, 24 Jul 2022 21:16:52"
"4304","4","-1","Sun, 24 Jul 2022 21:16:52"
"4305","3","-1","Sun, 24 Jul 2022 21:16:52"
"4306","2","227","Sun, 24 Jul 2022 21:16:52"
"4307","5","-1","Sun, 24 Jul 2022 21:16:52"
"4308","4","-1","Sun, 24 Jul 2022 21:16:52"
"4309","3","-1","Sun, 24 Jul 2022 21:16:52"
"4310","2","227","Sun, 24 Jul 2022 21:16:52"
"4311","5","-1","Sun, 24 Jul 2022 21:16:52"
"4312","4","-1","Sun, 24 Jul 2022 21:16:52"
"4313","3","-1","Sun, 24 Jul 2022 21:16:52"
"4314","2","227","Sun, 24 Jul 2022 21:16:52"
"4315","5","-1","Sun, 24 Jul 2022 21:16:52"
"4316","4","-1","Sun, 24 Jul 2022 21:16:52"
"4317","3","-1","Sun, 24 Jul 2022 21:16:52"
"4318","2","227","Sun, 24 Jul 2022 21:16:52"
"4319","5","-1","Sun, 24 Jul 2022 21:16:52"
"4320","4","-1","Sun, 24 Jul 2022 21:16:52"
"4321","3","-1","Sun, 24 Jul 2022 21:16:52"
"4322","2","227","Sun, 24 Jul 2022 21:16:52"
"4323","5","-1","Sun, 24 Jul 2022 21:16:52"
"4324","4","-1","Sun, 24 Jul 2022 21:16:52"
"4325","3","-1","Sun, 24 Jul 2022 21:16:52"
"4326","2","227","Sun, 24 Jul 2022 21:16:52"
"4327","5","-1","Sun, 24 Jul 2022 21:16:52"
"4328","4","-1","Sun, 24 Jul 2022 21:16:52"
"4329","3","-1","Sun, 24 Jul 2022 21:16:52"
"4330","2","227","Sun, 24 Jul 2022 21:16:52"
"4331","5","-1","Sun, 24 Jul 2022 21:16:52"
"4332","4","-1","Sun, 24 Jul 2022 21:16:52"
"4333","3","-1","Sun, 24 Jul 2022 21:16:52"
"4334","2","227","Sun, 24 Jul 2022 21:16:52"
"4335","5","-1","Sun, 24 Jul 2022 21:16:52"
"4336","4","-1","Sun, 24 Jul 2022 21:16:52"
"4337","3","-1","Sun, 24 Jul 2022 21:16:52"
"4338","2","227","Sun, 24 Jul 2022 21:16:52"
"4339","5","-1","Sun, 24 Jul 2022 21:16:52"
"4340","4","-1","Sun, 24 Jul 2022 21:16:52"
"4341","3","-1","Sun, 24 Jul 2022 21:16:52"
"4342","2","227","Sun, 24 Jul 2022 21:16:52"
"4343","5","-1","Sun, 24 Jul 2022 21:16:52"
"4344","4","-1","Sun, 24 Jul 2022 21:16:52"
"4345","3","-1","Sun, 24 Jul 2022 21:16:52"
"4346","2","227","Sun, 24 Jul 2022 21:16:52"
"4347","5","-1","Sun, 24 Jul 2022 21:16:52"
"4348","4","-1","Sun, 24 Jul 2022 21:16:52"
"4349","3","-1","Sun, 24 Jul 2022 21:16:52"
"4350","2","227","Sun, 24 Jul 2022 21:16:52"
"4351","5","-1","Sun, 24 Jul 2022 21:16:52"
"4352","4","-1","Sun, 24 Jul 2022 21:16:52"
"4353","3","-1","Sun, 24 Jul 2022 21:16:52"
"4354","2","227","Sun, 24 Jul 2022 21:16:52"
"4355","5","-1","Sun, 24 Jul 2022 21:16:52"
"4356","4","-1","Sun, 24 Jul 2022 21:16:52"
"4357","3","-1","Sun, 24 Jul 2022 21:16:52"
"4358","2","227","Sun, 24 Jul 2022 21:16:52"
"4359","5","-1","Sun, 24 Jul 2022 21:16:52"
"4360","4","-1","Sun, 24 Jul 2022 21:16:52"
"4361","3","-1","Sun, 24 Jul 2022 21:16:52"
"4362","2","227","Sun, 24 Jul 2022 21:16:52"
"4363","5","-1","Sun, 24 Jul 2022 21:16:52"
"4364","4","-1","Sun, 24 Jul 2022 21:16:52"
"4365","3","-1","Sun, 24 Jul 2022 21:16:52"
"4366","2","227","Sun, 24 Jul 2022 21:16:52"
"4367","5","-1","Sun, 24 Jul 2022 21:16:52"
"4368","4","-1","Sun, 24 Jul 2022 21:16:52"
"4369","3","-1","Sun, 24 Jul 2022 21:16:52"
"4370","2","227","Sun, 24 Jul 2022 21:16:52"
"4371","5","-1","Sun, 24 Jul 2022 21:16:52"
"4372","4","-1","Sun, 24 Jul 2022 21:16:52"
"4373","3","-1","Sun, 24 Jul 2022 21:16:52"
"4374","2","227","Sun, 24 Jul 2022 21:16:52"
"4375","5","-1","Sun, 24 Jul 2022 21:16:52"
"4376","4","-1","Sun, 24 Jul 2022 21:16:52"
"4377","3","-1","Sun, 24 Jul 2022 21:16:52"
"4378","2","227","Sun, 24 Jul 2022 21:16:52"
"4379","5","-1","Sun, 24 Jul 2022 21:16:52"
"4380","4","-1","Sun, 24 Jul 2022 21:16:52"
"4381","3","-1","Sun, 24 Jul 2022 21:16:52"
"4382","2","227","Sun, 24 Jul 2022 21:16:52"
"4383","5","-1","Sun, 24 Jul 2022 21:16:52"
"4384","4","-1","Sun, 24 Jul 2022 21:16:52"
"4385","3","-1","Sun, 24 Jul 2022 21:16:52"
"4386","2","227","Sun, 24 Jul 2022 21:16:52"
"4387","5","-1","Sun, 24 Jul 2022 21:16:52"
"4388","4","-1","Sun, 24 Jul 2022 21:16:52"
"4389","3","-1","Sun, 24 Jul 2022 21:16:52"
"4390","2","227","Sun, 24 Jul 2022 21:16:52"
"4391","5","-1","Sun, 24 Jul 2022 21:16:52"
"4392","4","-1","Sun, 24 Jul 2022 21:16:52"
"4393","3","-1","Sun, 24 Jul 2022 21:16:52"
"4394","2","227","Sun, 24 Jul 2022 21:16:52"
"4395","5","-1","Sun, 24 Jul 2022 21:16:52"
"4396","4","-1","Sun, 24 Jul 2022 21:16:52"
"4397","3","-1","Sun, 24 Jul 2022 21:16:52"
"4398","2","227","Sun, 24 Jul 2022 21:16:52"
"4399","5","-1","Sun, 24 Jul 2022 21:16:52"
"4400","4","-1","Sun, 24 Jul 2022 21:16:52"
"4401","3","-1","Sun, 24 Jul 2022 21:16:52"
"4402","2","227","Sun, 24 Jul 2022 21:16:52"
"4403","5","-1","Sun, 24 Jul 2022 21:16:52"
"4404","4","-1","Sun, 24 Jul 2022 21:16:52"
"4405","3","-1","Sun, 24 Jul 2022 21:16:52"
"4406","2","227","Sun, 24 Jul 2022 21:16:52"
"4407","5","-1","Sun, 24 Jul 2022 21:16:52"
"4408","4","-1","Sun, 24 Jul 2022 21:16:52"
"4409","3","-1","Sun, 24 Jul 2022 21:16:52"
"4410","2","227","Sun, 24 Jul 2022 21:16:52"
"4411","5","-1","Sun, 24 Jul 2022 21:16:52"
"4412","4","-1","Sun, 24 Jul 2022 21:16:52"
"4413","3","-1","Sun, 24 Jul 2022 21:16:52"
"4414","2","227","Sun, 24 Jul 2022 21:16:52"
"4415","5","-1","Sun, 24 Jul 2022 21:16:52"
"4416","4","-1","Sun, 24 Jul 2022 21:16:52"
"4417","3","-1","Sun, 24 Jul 2022 21:16:52"
"4418","2","227","Sun, 24 Jul 2022 21:16:52"
"4419","5","-1","Sun, 24 Jul 2022 21:16:52"
"4420","4","-1","Sun, 24 Jul 2022 21:16:52"
"4421","3","-1","Sun, 24 Jul 2022 21:16:52"
"4422","2","227","Sun, 24 Jul 2022 21:16:52"
"4423","5","-1","Sun, 24 Jul 2022 21:16:52"
"4424","4","-1","Sun, 24 Jul 2022 21:16:52"
"4425","3","-1","Sun, 24 Jul 2022 21:16:52"
"4426","2","227","Sun, 24 Jul 2022 21:16:52"
"4427","5","-1","Sun, 24 Jul 2022 21:16:52"
"4428","4","-1","Sun, 24 Jul 2022 21:16:52"
"4429","3","-1","Sun, 24 Jul 2022 21:16:52"
"4430","2","227","Sun, 24 Jul 2022 21:16:52"
"4431","5","-1","Sun, 24 Jul 2022 21:16:52"
"4432","4","-1","Sun, 24 Jul 2022 21:16:52"
"4433","3","-1","Sun, 24 Jul 2022 21:16:52"
"4434","2","227","Sun, 24 Jul 2022 21:16:52"
"4435","5","-1","Sun, 24 Jul 2022 21:16:52"
"4436","4","-1","Sun, 24 Jul 2022 21:16:52"
"4437","3","-1","Sun, 24 Jul 2022 21:16:52"
"4438","2","227","Sun, 24 Jul 2022 21:16:52"
"4439","5","-1","Sun, 24 Jul 2022 21:16:52"
"4440","4","-1","Sun, 24 Jul 2022 21:16:52"
"4441","3","-1","Sun, 24 Jul 2022 21:16:52"
"4442","2","227","Sun, 24 Jul 2022 21:16:52"
"4443","5","-1","Sun, 24 Jul 2022 21:16:52"
"4444","4","-1","Sun, 24 Jul 2022 21:16:52"
"4445","3","-1","Sun, 24 Jul 2022 21:16:52"
"4446","2","227","Sun, 24 Jul 2022 21:16:52"
"4447","5","-1","Sun, 24 Jul 2022 21:16:52"
"4448","4","-1","Sun, 24 Jul 2022 21:16:52"
"4449","3","-1","Sun, 24 Jul 2022 21:16:52"
"4450","2","227","Sun, 24 Jul 2022 21:16:52"
"4451","5","-1","Sun, 24 Jul 2022 21:16:52"
"4452","4","-1","Sun, 24 Jul 2022 21:16:52"
"4453","3","-1","Sun, 24 Jul 2022 21:16:52"
"4454","2","227","Sun, 24 Jul 2022 21:16:52"
"4455","5","-1","Sun, 24 Jul 2022 21:16:52"
"4456","4","-1","Sun, 24 Jul 2022 21:16:52"
"4457","3","-1","Sun, 24 Jul 2022 21:16:52"
"4458","2","227","Sun, 24 Jul 2022 21:16:52"
"4459","5","-1","Sun, 24 Jul 2022 21:16:52"
"4460","4","-1","Sun, 24 Jul 2022 21:16:52"
"4461","3","-1","Sun, 24 Jul 2022 21:16:52"
"4462","2","227","Sun, 24 Jul 2022 21:16:52"
"4463","5","-1","Sun, 24 Jul 2022 21:16:52"
"4464","4","-1","Sun, 24 Jul 2022 21:16:52"
"4465","3","-1","Sun, 24 Jul 2022 21:16:52"
"4466","2","227","Sun, 24 Jul 2022 21:16:52"
"4467","5","-1","Sun, 24 Jul 2022 21:16:52"
"4468","4","-1","Sun, 24 Jul 2022 21:16:52"
"4469","3","-1","Sun, 24 Jul 2022 21:16:52"
"4470","2","227","Sun, 24 Jul 2022 21:16:52"
"4471","5","-1","Sun, 24 Jul 2022 21:16:52"
"4472","4","-1","Sun, 24 Jul 2022 21:16:52"
"4473","3","-1","Sun, 24 Jul 2022 21:16:52"
"4474","2","227","Sun, 24 Jul 2022 21:16:52"
"4475","5","-1","Sun, 24 Jul 2022 21:16:52"
"4476","4","-1","Sun, 24 Jul 2022 21:16:52"
"4477","3","-1","Sun, 24 Jul 2022 21:16:52"
"4478","2","227","Sun, 24 Jul 2022 21:16:52"
"4479","5","-1","Sun, 24 Jul 2022 21:16:52"
"4480","4","-1","Sun, 24 Jul 2022 21:16:52"
"4481","3","-1","Sun, 24 Jul 2022 21:16:52"
"4482","2","227","Sun, 24 Jul 2022 21:16:52"
"4483","5","-1","Sun, 24 Jul 2022 21:16:52"
"4484","4","-1","Sun, 24 Jul 2022 21:16:52"
"4485","3","-1","Sun, 24 Jul 2022 21:16:52"
"4486","2","227","Sun, 24 Jul 2022 21:16:52"
"4487","5","-1","Sun, 24 Jul 2022 21:16:52"
"4488","4","-1","Sun, 24 Jul 2022 21:16:52"
"4489","3","-1","Sun, 24 Jul 2022 21:16:52"
"4490","2","227","Sun, 24 Jul 2022 21:16:52"
"4491","5","-1","Sun, 24 Jul 2022 21:16:52"
"4492","4","-1","Sun, 24 Jul 2022 21:16:52"
"4493","3","-1","Sun, 24 Jul 2022 21:16:52"
"4494","2","227","Sun, 24 Jul 2022 21:16:52"
"4495","5","-1","Sun, 24 Jul 2022 21:16:52"
"4496","4","-1","Sun, 24 Jul 2022 21:16:52"
"4497","3","-1","Sun, 24 Jul 2022 21:16:52"
"4498","2","227","Sun, 24 Jul 2022 21:16:52"
"4499","5","-1","Sun, 24 Jul 2022 21:16:52"
"4500","4","-1","Sun, 24 Jul 2022 21:16:52"
"4501","3","-1","Sun, 24 Jul 2022 21:16:52"
"4502","2","227","Sun, 24 Jul 2022 21:16:52"
"4503","5","-1","Sun, 24 Jul 2022 21:16:52"
"4504","4","-1","Sun, 24 Jul 2022 21:16:52"
"4505","3","-1","Sun, 24 Jul 2022 21:16:52"
"4506","2","227","Sun, 24 Jul 2022 21:16:52"
"4507","5","-1","Sun, 24 Jul 2022 21:16:52"
"4508","4","-1","Sun, 24 Jul 2022 21:16:52"
"4509","3","-1","Sun, 24 Jul 2022 21:16:52"
"4510","2","227","Sun, 24 Jul 2022 21:16:52"
"4511","5","-1","Sun, 24 Jul 2022 21:16:52"
"4512","4","-1","Sun, 24 Jul 2022 21:16:52"
"4513","3","-1","Sun, 24 Jul 2022 21:16:52"
"4514","2","227","Sun, 24 Jul 2022 21:16:52"
"4515","5","-1","Sun, 24 Jul 2022 21:16:52"
"4516","4","-1","Sun, 24 Jul 2022 21:16:52"
"4517","3","-1","Sun, 24 Jul 2022 21:16:52"
"4518","2","227","Sun, 24 Jul 2022 21:16:52"
"4519","5","-1","Sun, 24 Jul 2022 21:16:52"
"4520","4","-1","Sun, 24 Jul 2022 21:16:52"
"4521","3","-1","Sun, 24 Jul 2022 21:16:52"
"4522","2","227","Sun, 24 Jul 2022 21:16:52"
"4523","5","-1","Sun, 24 Jul 2022 21:16:52"
"4524","4","-1","Sun, 24 Jul 2022 21:16:52"
"4525","3","-1","Sun, 24 Jul 2022 21:16:52"
"4526","2","227","Sun, 24 Jul 2022 21:16:52"
"4527","5","-1","Sun, 24 Jul 2022 21:16:52"
"4528","4","-1","Sun, 24 Jul 2022 21:16:52"
"4529","3","-1","Sun, 24 Jul 2022 21:16:52"
"4530","2","227","Sun, 24 Jul 2022 21:16:52"
"4531","5","-1","Sun, 24 Jul 2022 21:16:52"
"4532","4","-1","Sun, 24 Jul 2022 21:16:52"
"4533","3","-1","Sun, 24 Jul 2022 21:16:52"
"4534","2","227","Sun, 24 Jul 2022 21:16:52"
"4535","5","-1","Sun, 24 Jul 2022 21:16:52"
"4536","4","-1","Sun, 24 Jul 2022 21:16:52"
"4537","3","-1","Sun, 24 Jul 2022 21:16:52"
"4538","2","227","Sun, 24 Jul 2022 21:16:52"
"4539","5","-1","Sun, 24 Jul 2022 21:16:52"
"4540","4","-1","Sun, 24 Jul 2022 21:16:52"
"4541","3","-1","Sun, 24 Jul 2022 21:16:52"
"4542","2","227","Sun, 24 Jul 2022 21:16:52"
"4543","5","-1","Sun, 24 Jul 2022 21:16:52"
"4544","4","-1","Sun, 24 Jul 2022 21:16:52"
"4545","3","-1","Sun, 24 Jul 2022 21:16:52"
"4546","2","227","Sun, 24 Jul 2022 21:16:52"
"4547","5","-1","Sun, 24 Jul 2022 21:16:52"
"4548","4","-1","Sun, 24 Jul 2022 21:16:52"
"4549","3","-1","Sun, 24 Jul 2022 21:16:52"
"4550","2","227","Sun, 24 Jul 2022 21:16:52"
"4551","5","-1","Sun, 24 Jul 2022 21:16:52"
"4552","4","-1","Sun, 24 Jul 2022 21:16:52"
"4553","3","-1","Sun, 24 Jul 2022 21:16:52"
"4554","2","227","Sun, 24 Jul 2022 21:16:52"
"4555","5","-1","Sun, 24 Jul 2022 21:16:52"
"4556","4","-1","Sun, 24 Jul 2022 21:16:52"
"4557","3","-1","Sun, 24 Jul 2022 21:16:52"
"4558","2","227","Sun, 24 Jul 2022 21:16:52"
"4559","5","-1","Sun, 24 Jul 2022 21:16:52"
"4560","4","-1","Sun, 24 Jul 2022 21:16:52"
"4561","3","-1","Sun, 24 Jul 2022 21:16:52"
"4562","2","227","Sun, 24 Jul 2022 21:16:52"
"4563","5","-1","Sun, 24 Jul 2022 21:16:52"
"4564","4","-1","Sun, 24 Jul 2022 21:16:52"
"4565","3","-1","Sun, 24 Jul 2022 21:16:52"
"4566","2","227","Sun, 24 Jul 2022 21:16:52"
"4567","5","-1","Sun, 24 Jul 2022 21:16:52"
"4568","4","-1","Sun, 24 Jul 2022 21:16:52"
"4569","3","-1","Sun, 24 Jul 2022 21:16:52"
"4570","2","227","Sun, 24 Jul 2022 21:16:52"
"4571","5","-1","Sun, 24 Jul 2022 21:16:52"
"4572","4","-1","Sun, 24 Jul 2022 21:16:52"
"4573","3","-1","Sun, 24 Jul 2022 21:16:52"
"4574","2","227","Sun, 24 Jul 2022 21:16:52"
"4575","5","-1","Sun, 24 Jul 2022 21:16:52"
"4576","4","-1","Sun, 24 Jul 2022 21:16:52"
"4577","3","-1","Sun, 24 Jul 2022 21:16:52"
"4578","2","227","Sun, 24 Jul 2022 21:16:52"
"4579","5","-1","Sun, 24 Jul 2022 21:16:52"
"4580","4","-1","Sun, 24 Jul 2022 21:16:52"
"4581","3","-1","Sun, 24 Jul 2022 21:16:52"
"4582","2","227","Sun, 24 Jul 2022 21:16:52"
"4583","5","-1","Sun, 24 Jul 2022 21:16:52"
"4584","4","-1","Sun, 24 Jul 2022 21:16:52"
"4585","3","-1","Sun, 24 Jul 2022 21:16:52"
"4586","2","227","Sun, 24 Jul 2022 21:16:52"
"4587","5","-1","Sun, 24 Jul 2022 21:16:52"
"4588","4","-1","Sun, 24 Jul 2022 21:16:52"
"4589","3","-1","Sun, 24 Jul 2022 21:16:52"
"4590","2","227","Sun, 24 Jul 2022 21:16:52"
"4591","5","-1","Sun, 24 Jul 2022 21:16:52"
"4592","4","-1","Sun, 24 Jul 2022 21:16:52"
"4593","3","-1","Sun, 24 Jul 2022 21:16:52"
"4594","2","227","Sun, 24 Jul 2022 21:16:52"
"4595","5","-1","Sun, 24 Jul 2022 21:16:52"
"4596","4","-1","Sun, 24 Jul 2022 21:16:52"
"4597","3","-1","Sun, 24 Jul 2022 21:16:52"
"4598","2","227","Sun, 24 Jul 2022 21:16:52"
"4599","5","-1","Sun, 24 Jul 2022 21:16:52"
"4600","4","-1","Sun, 24 Jul 2022 21:16:52"
"4601","3","-1","Sun, 24 Jul 2022 21:16:52"
"4602","2","227","Sun, 24 Jul 2022 21:16:52"
"4603","5","-1","Sun, 24 Jul 2022 21:16:52"
"4604","4","-1","Sun, 24 Jul 2022 21:16:52"
"4605","3","-1","Sun, 24 Jul 2022 21:16:52"
"4606","2","227","Sun, 24 Jul 2022 21:16:52"
"4607","5","-1","Sun, 24 Jul 2022 21:16:52"
"4608","4","-1","Sun, 24 Jul 2022 21:16:52"
"4609","3","-1","Sun, 24 Jul 2022 21:16:52"
"4610","2","227","Sun, 24 Jul 2022 21:16:52"
"4611","5","-1","Sun, 24 Jul 2022 21:16:52"
"4612","4","-1","Sun, 24 Jul 2022 21:16:52"
"4613","3","-1","Sun, 24 Jul 2022 21:16:52"
"4614","2","227","Sun, 24 Jul 2022 21:16:52"
"4615","5","-1","Sun, 24 Jul 2022 21:16:52"
"4616","4","-1","Sun, 24 Jul 2022 21:16:52"
"4617","3","-1","Sun, 24 Jul 2022 21:16:52"
"4618","2","227","Sun, 24 Jul 2022 21:16:52"
"4619","5","-1","Sun, 24 Jul 2022 21:16:52"
"4620","4","-1","Sun, 24 Jul 2022 21:16:52"
"4621","3","-1","Sun, 24 Jul 2022 21:16:52"
"4622","2","227","Sun, 24 Jul 2022 21:16:52"
"4623","5","-1","Sun, 24 Jul 2022 21:16:52"
"4624","4","-1","Sun, 24 Jul 2022 21:16:52"
"4625","3","-1","Sun, 24 Jul 2022 21:16:52"
"4626","2","227","Sun, 24 Jul 2022 21:16:52"
"4627","5","-1","Sun, 24 Jul 2022 21:16:52"
"4628","4","-1","Sun, 24 Jul 2022 21:16:52"
"4629","3","-1","Sun, 24 Jul 2022 21:16:52"
"4630","2","227","Sun, 24 Jul 2022 21:16:52"
"4631","5","-1","Sun, 24 Jul 2022 21:16:52"
"4632","4","-1","Sun, 24 Jul 2022 21:16:52"
"4633","3","-1","Sun, 24 Jul 2022 21:16:52"
"4634","2","227","Sun, 24 Jul 2022 21:16:52"
"4635","5","-1","Sun, 24 Jul 2022 21:16:52"
"4636","4","-1","Sun, 24 Jul 2022 21:16:52"
"4637","3","-1","Sun, 24 Jul 2022 21:16:52"
"4638","2","227","Sun, 24 Jul 2022 21:16:52"
"4639","5","-1","Sun, 24 Jul 2022 21:16:52"
"4640","4","-1","Sun, 24 Jul 2022 21:16:52"
"4641","3","-1","Sun, 24 Jul 2022 21:16:52"
"4642","2","227","Sun, 24 Jul 2022 21:16:52"
"4643","5","-1","Sun, 24 Jul 2022 21:16:52"
"4644","4","-1","Sun, 24 Jul 2022 21:16:52"
"4645","3","-1","Sun, 24 Jul 2022 21:16:52"
"4646","2","227","Sun, 24 Jul 2022 21:16:52"
"4647","5","-1","Sun, 24 Jul 2022 21:16:52"
"4648","4","-1","Sun, 24 Jul 2022 21:16:52"
"4649","3","-1","Sun, 24 Jul 2022 21:16:52"
"4650","2","227","Sun, 24 Jul 2022 21:16:52"
"4651","5","-1","Sun, 24 Jul 2022 21:16:52"
"4652","4","-1","Sun, 24 Jul 2022 21:16:52"
"4653","3","-1","Sun, 24 Jul 2022 21:16:52"
"4654","2","227","Sun, 24 Jul 2022 21:16:52"
"4655","5","-1","Sun, 24 Jul 2022 21:16:52"
"4656","4","-1","Sun, 24 Jul 2022 21:16:52"
"4657","3","-1","Sun, 24 Jul 2022 21:16:52"
"4658","2","227","Sun, 24 Jul 2022 21:16:52"
"4659","5","-1","Sun, 24 Jul 2022 21:16:52"
"4660","4","-1","Sun, 24 Jul 2022 21:16:52"
"4661","3","-1","Sun, 24 Jul 2022 21:16:52"
"4662","2","227","Sun, 24 Jul 2022 21:16:52"
"4663","5","-1","Sun, 24 Jul 2022 21:16:52"
"4664","4","-1","Sun, 24 Jul 2022 21:16:52"
"4665","3","-1","Sun, 24 Jul 2022 21:16:52"
"4666","2","227","Sun, 24 Jul 2022 21:16:52"
"4667","5","-1","Sun, 24 Jul 2022 21:16:52"
"4668","4","-1","Sun, 24 Jul 2022 21:16:52"
"4669","3","-1","Sun, 24 Jul 2022 21:16:52"
"4670","2","227","Sun, 24 Jul 2022 21:16:52"
"4671","5","-1","Sun, 24 Jul 2022 21:16:52"
"4672","4","-1","Sun, 24 Jul 2022 21:16:52"
"4673","3","-1","Sun, 24 Jul 2022 21:16:52"
"4674","2","227","Sun, 24 Jul 2022 21:16:52"
"4675","5","-1","Sun, 24 Jul 2022 21:16:52"
"4676","4","-1","Sun, 24 Jul 2022 21:16:52"
"4677","3","-1","Sun, 24 Jul 2022 21:16:52"
"4678","2","227","Sun, 24 Jul 2022 21:16:52"
"4679","5","-1","Sun, 24 Jul 2022 21:16:52"
"4680","4","-1","Sun, 24 Jul 2022 21:16:52"
"4681","3","-1","Sun, 24 Jul 2022 21:16:52"
"4682","2","227","Sun, 24 Jul 2022 21:16:52"
"4683","5","-1","Sun, 24 Jul 2022 21:16:52"
"4684","4","-1","Sun, 24 Jul 2022 21:16:52"
"4685","3","-1","Sun, 24 Jul 2022 21:16:52"
"4686","2","227","Sun, 24 Jul 2022 21:16:52"
"4687","5","-1","Sun, 24 Jul 2022 21:16:52"
"4688","4","-1","Sun, 24 Jul 2022 21:16:52"
"4689","3","-1","Sun, 24 Jul 2022 21:16:52"
"4690","2","227","Sun, 24 Jul 2022 21:16:52"
"4691","5","-1","Sun, 24 Jul 2022 21:16:52"
"4692","4","-1","Sun, 24 Jul 2022 21:16:52"
"4693","3","-1","Sun, 24 Jul 2022 21:16:52"
"4694","2","227","Sun, 24 Jul 2022 21:16:52"
"4695","5","-1","Sun, 24 Jul 2022 21:16:52"
"4696","4","-1","Sun, 24 Jul 2022 21:16:52"
